city,district,neighborhood,room,livingroom,area,age,floor,price
denizli,merkezefendi,bahcelievler,2,1,50,5,1,13000
ankara,etimesgut,guzelkent,3,1,120,21,2,30000
eskisehir,tepebasi,camlica,3,1,130,7,3,20000
izmir,karabaglar,adnan_suvari,3,1,125,18,5,38000
kocaeli,golcuk,donanma,3,1,130,22,2,44000
balikesir,altieylul,gumuscesme,2,1,113,0,0,33000
zonguldak,caycuma,filyos_kocaali,3,1,125,0,5,20000
zonguldak,caycuma,yeni,3,1,155,15,3,15000
mugla,mentese,karamehmet,4,1,180,15,4,50000
ankara,cankaya,arka_topraklik,3,1,100,35,1,25000
sakarya,tarakli,ulucamii,2,1,100,1,0,25000
ankara,kecioren,cicekli,3,1,120,18,-1,15000
istanbul,sariyer,ayazaga,2,1,125,25,1,35000
izmir,buca,ataturk,1,1,50,14,3,18500
balikesir,altieylul,gaziosmanpasa,3,1,104,0,1,17000
ankara,yenimahalle,karsiyaka,1,1,55,0,2,20500
ankara,etimesgut,atayurt,2,1,90,0,4,25000
mugla,bodrum,gumusluk,2,1,120,2,0,60000
kutahya,tavsanli,moymul,3,1,150,4,1,22000
trabzon,ortahisar,kurtulus,3,1,140,20,3,16000
kahramanmaras,onikisubat,tekerek,4,1,185,5,4,24000
ankara,golbasi,incek,1,1,45,1,1,21000
istanbul,buyukcekmece,mimar_sinan_merkez,2,1,119,20,5,27000
istanbul,maltepe,yali,1,1,75,5,1,32000
kocaeli,golcuk,ciftlik,3,1,145,6,3,29000
aydin,kosk,carsi,2,1,76,6,5,15000
istanbul,kagithane,sultan_selim,2,1,75,30,4,26000
samsun,ilkadim,derecik,2,1,100,0,3,25000
istanbul,cekmekoy,eksioglu,2,1,95,1,2,25750
istanbul,beykoz,akbaba,1,1,80,30,2,28000
balikesir,edremit,akcay,1,1,65,0,2,20000
ankara,cankaya,harbiye,3,1,110,30,1,23000
canakkale,merkez,ismetpasa,3,1,155,5,3,40000
balikesir,bandirma,haci_yusuf,2,1,85,28,-1,16000
istanbul,uskudar,salacak,2,1,75,25,3,40000
istanbul,kadikoy,19_mayis,3,1,125,32,6,47500
denizli,merkezefendi,cakmak,3,1,180,14,1,25000
denizli,merkezefendi,cakmak,3,1,180,14,1,25000
sivas,merkez,egrikopru,3,1,132,17,3,18000
ankara,cankaya,ilkadim,3,1,122,30,3,30000
mersin,mezitli,viransehir,1,1,164,16,4,25000
izmir,narlidere,camtepe,3,1,190,25,6,45000
ankara,altindag,aydinlikevler,3,1,100,45,4,18000
gaziantep,sehitkamil,gokturk,3,1,160,7,5,27000
isparta,merkez,cunur,3,1,135,5,5,24000
ankara,etimesgut,atakent,2,1,80,16,1,16000
ankara,sincan,malazgirt,3,1,140,25,4,19500
mugla,bodrum,karaova,3,1,100,3,3,25000
ankara,kecioren,adnan_menderes,3,1,120,15,-1,20000
istanbul,sisli,fulya,3,1,135,45,1,60000
tekirdag,sarkoy,cumhuriyet,2,1,120,13,-3,23000
aydin,kusadasi,davutlar,4,1,160,20,2,45000
istanbul,kagithane,nurtepe,2,1,90,18,2,35000
ankara,golbasi,taspinar,1,1,40,0,1,21000
izmir,bayrakli,cicek,2,1,74,5,1,25000
izmir,buca,yenigun,3,1,125,18,3,20500
izmir,buca,yenigun,3,1,125,18,3,20500
istanbul,atasehir,inonu,1,1,65,10,1,32000
denizli,merkezefendi,hacieyuplu,2,1,110,5,2,20000
ankara,sincan,fevzi_cakmak,1,1,60,0,4,21000
istanbul,besiktas,etiler,2,1,110,50,5,49000
aydin,efeler,kemer,3,1,165,30,2,32000
ankara,cankaya,on_cebeci,1,1,85,45,0,20000
ankara,golbasi,incek,1,1,55,1,1,17500
ankara,cankaya,cukurambar,4,1,205,20,8,55000
istanbul,sancaktepe,kemal_turkler,1,1,80,25,1,18000
aydin,efeler,zafer,1,1,65,1,2,19000
tokat,merkez,topcam,3,1,145,4,3,21000
tokat,merkez,kasikcibaglari,3,1,135,0,5,20000
aydin,didim,hisar,1,1,60,14,3,22000
izmir,torbali,torbali,2,1,90,2,3,23000
nigde,merkez,selcuk,3,1,160,21,3,14000
canakkale,merkez,barbaros,1,1,50,6,5,25000
mugla,dalaman,altintas,2,1,100,22,0,16500
ankara,kecioren,yayla,3,1,140,10,2,31000
istanbul,basaksehir,bahcesehir_2_kisim,3,1,156,25,6,50000
istanbul,basaksehir,bahcesehir_2_kisim,3,1,156,25,6,50000
ankara,sincan,tandogan,3,1,115,25,4,19000
istanbul,kagithane,yesilce,2,1,75,8,2,28000
antalya,elmali,yeni,3,1,135,8,3,18000
istanbul,beyoglu,omer_avni,1,1,70,45,0,37000
antalya,muratpasa,guzeloba,3,1,162,14,3,38000
gaziantep,sahinbey,sahintepe,3,1,175,10,3,20500
ankara,cankaya,mimar_sinan,3,1,110,18,1,16000
istanbul,esenyurt,piri_reis,1,1,100,4,2,16000
tokat,merkez,esentepe,2,1,90,25,1,11750
ankara,mamak,basak,4,1,150,10,5,19000
mugla,bodrum,dirmil,2,1,80,20,0,40000
istanbul,atasehir,inonu,3,1,140,5,2,48000
karaman,merkez,tabduk_emre,1,1,55,6,3,10000
ankara,etimesgut,seker,1,1,70,7,6,29750
ankara,golbasi,taspinar,1,1,50,0,1,26000
istanbul,zeytinburnu,nuripasa,1,1,60,30,0,13000
ankara,cankaya,ata,3,1,140,11,3,36500
ankara,cankaya,ileri,3,1,110,40,1,28000
elazig,merkez,aksaray,3,1,115,0,4,12000
aydin,kusadasi,degirmendere,1,1,65,0,2,25000
izmir,konak,goztepe,3,1,180,15,1,60000
izmir,buca,ataturk,1,1,54,0,3,15000
istanbul,esenyurt,piri_reis,3,1,145,11,5,27000
ankara,mamak,mehtap,4,1,198,25,3,27500
denizli,merkezefendi,gumuscay,2,1,135,13,3,17000
istanbul,bagcilar,15_temmuz,1,1,85,32,2,24000
ankara,kecioren,caldiran,3,1,120,16,1,20000
istanbul,sile,cavus,2,1,100,21,5,25500
ankara,cankaya,erzurum,2,1,90,25,2,28000
ankara,yenimahalle,demetgul,3,1,120,35,6,22000
ankara,cankaya,seyranbaglari,2,1,85,10,2,37000
istanbul,maltepe,altaycesme,3,1,120,9,8,59000
mersin,yenisehir,ciftlikkoy,1,1,60,6,-3,15000
balikesir,bandirma,yeni,1,1,55,1,3,12000
izmir,cigli,evka_2,1,1,68,32,3,17000
mersin,yenisehir,ciftlikkoy,2,1,85,7,1,17500
ankara,kecioren,ovacik,3,1,190,5,7,45000
bursa,gemlik,dr_ziya_kaya,3,1,135,30,4,19500
izmir,bayrakli,osmangazi,3,1,122,1,1,50000
izmir,cigli,balatcik,1,1,55,5,5,24000
ankara,cankaya,mursel_uluc,4,1,185,15,2,38500
ankara,sincan,istasyon,3,1,135,25,2,19000
ankara,kecioren,uyanis,3,1,105,10,1,30000
kayseri,melikgazi,gultepe,4,1,220,23,3,33000
ankara,cankaya,yukari_dikmen,4,1,200,28,3,60000
mugla,dalaman,altintas,2,1,90,0,2,19500
kocaeli,karamursel,kayacik,3,1,110,17,1,23000
balikesir,ayvalik,altinova,2,1,75,3,1,25000
ankara,kecioren,karakaya,3,1,115,10,5,19000
ankara,sincan,mustafa_kemal,3,1,135,7,2,25000
ankara,cankaya,ileri,2,1,90,45,1,18500
ankara,cankaya,osman_temiz,2,1,110,19,1,22500
antalya,muratpasa,guzeloba,2,1,100,8,3,35000
istanbul,kadikoy,merdivenkoy,2,1,85,4,6,55000
istanbul,buyukcekmece,fatih,4,1,200,16,4,50000
ankara,etimesgut,yavuz_selim,3,1,125,19,4,28000
konya,eregli,orhaniye,3,1,120,0,0,8000
isparta,merkez,bahcelievler,3,1,135,25,2,14000
istanbul,sariyer,ayazaga,1,1,75,10,0,32500
eskisehir,tepebasi,hosnudiye,1,1,55,10,1,17000
kayseri,melikgazi,esenyurt,3,1,150,11,3,23000
gaziantep,sehitkamil,ataturk,4,1,215,20,1,33000
ankara,kecioren,ufuktepe,3,1,160,12,3,24000
ankara,cankaya,ata,3,1,145,25,1,28000
ankara,pursaklar,mimar_sinan,3,1,125,7,2,25000
tekirdag,suleymanpasa,ataturk,2,1,110,12,3,32000
izmir,cigli,yeni_mahalle,3,1,133,9,1,44000
ankara,kecioren,asagi_eglence,2,1,100,24,-1,40000
adana,cukurova,yurt,3,1,160,20,2,25000
edirne,merkez,dilaverbey,3,1,140,20,4,18000
izmir,buca,ataturk,1,1,55,4,3,19500
istanbul,gaziosmanpasa,sarigol,2,1,105,20,3,20000
balikesir,edremit,cumhuriyet,3,1,145,21,1,20000
zonguldak,kozlu,guney,3,1,140,10,3,53000
mugla,ortaca,karaburun,2,1,110,2,2,20000
izmir,seferihisar,camikebir,3,1,130,21,3,25000
mugla,fethiye,foca,3,1,130,15,1,50000
adana,saricam,bayram_hacili,4,1,220,2,2,50000
aydin,efeler,guzelhisar,3,1,125,32,7,22000
istanbul,sisli,ferikoy,2,1,120,31,0,55000
giresun,merkez,aydinlar,1,1,62,0,3,16500
sinop,merkez,korucuk,3,1,135,15,3,15000
ankara,sincan,29_ekim,3,1,114,19,6,20000
ankara,mamak,aksemsettin,4,1,163,0,0,34500
istanbul,atasehir,asikveysel,1,1,65,15,3,18000
gaziantep,sahinbey,karatas,3,1,175,15,3,19850
izmir,karsiyaka,yali,2,1,85,26,3,26000
bilecik,bozuyuk,4_eylul,2,1,110,8,2,30000
tekirdag,suleymanpasa,100_yil,3,1,130,15,3,22000
istanbul,maltepe,cinar,3,1,150,29,4,47500
istanbul,kadikoy,kozyatagi,4,1,165,35,3,54000
mugla,koycegiz,toparlar,2,1,120,20,0,20000
bartin,merkez,tuna,3,1,125,15,5,23500
manisa,akhisar,cumhuriyet,2,1,105,0,1,15000
tekirdag,suleymanpasa,cumhuriyet,3,1,135,12,0,19000
istanbul,sisli,tesvikiye,2,1,105,30,5,55000
bursa,nilufer,kizilcikli,2,1,140,0,4,26000
adana,seyhan,kurtulus,3,1,210,35,5,47500
canakkale,merkez,barbaros,3,1,135,15,3,35000
ankara,cankaya,ilkadim,3,1,110,40,3,27000
eskisehir,odunpazari,emek,3,1,140,27,3,15000
osmaniye,kadirli,sehit_kansu_kucukates,2,1,105,0,7,12500
izmir,karsiyaka,goncalar,2,1,90,21,5,22000
istanbul,beylikduzu,kavakli,3,1,185,7,2,28000
mugla,milas,haci_ilyas,3,1,120,9,0,27000
ankara,cankaya,oran,3,1,110,33,8,40000
manisa,saruhanli,kurtulus,3,1,130,1,5,20000
istanbul,sariyer,istinye,2,1,105,26,1,27000
yalova,ciftlikkoy,sultaniye,3,1,150,4,0,30000
zonguldak,eregli,guluc_bekyeri,2,1,105,25,3,11500
zonguldak,eregli,guluc_bekyeri,2,1,105,25,3,11500
istanbul,kadikoy,bostanci,3,1,115,35,2,39500
ankara,cankaya,kirkkonaklar,3,1,138,20,-1,26000
aydin,efeler,zafer,1,1,50,4,2,15000
ankara,mamak,demirlibahce,1,1,55,2,3,31500
corum,merkez,uctutlar,3,1,140,29,5,20000
izmir,karabaglar,uzundere,2,1,93,4,6,28000
kocaeli,darica,bayramoglu,2,1,75,26,6,35000
bolu,merkez,tabaklar,1,1,95,11,5,14500
izmir,karsiyaka,nergiz,3,1,95,44,2,30000
tekirdag,corlu,muhittin,2,1,120,18,1,17000
manisa,salihli,beseylul,3,1,140,20,2,25000
mugla,milas,gulluk,3,1,130,7,5,40000
gaziantep,sehitkamil,karacaoren,3,1,175,0,3,9000
ankara,cankaya,guvenevler,3,1,117,34,2,31500
izmir,buca,yildiz,2,1,75,7,3,22450
istanbul,besiktas,dikilitas,3,1,120,14,5,53000
ankara,sincan,mustafa_kemal,4,1,160,0,3,33000
istanbul,kucukcekmece,cumhuriyet,4,1,150,9,2,50000
isparta,merkez,davraz,3,1,130,20,4,15000
izmir,buca,kurucesme,1,1,55,5,2,19000
istanbul,maltepe,findikli,2,1,105,5,1,32000
konya,karatay,ulubatlihasan,3,1,180,19,7,20000
antalya,konyaalti,hurma,2,1,82,12,-2,26000
ankara,sincan,ulubatli_hasan,3,1,110,35,1,17000
zonguldak,merkez,tepebasi,3,1,125,5,5,32000
ankara,etimesgut,atayurt,3,1,150,12,3,25000
izmir,menemen,gazi_mustafa_kemal,1,1,55,5,2,15500
mugla,bodrum,bitez,1,1,60,20,2,30000
eskisehir,tepebasi,batikent,3,1,145,16,3,28000
eskisehir,odunpazari,yenikent,2,1,95,30,5,12000
antalya,muratpasa,altindag,1,1,65,30,1,15000
izmir,cigli,izkent,3,1,114,29,1,21000
ankara,kecioren,emrah,3,1,105,35,1,20250
ordu,unye,ataturk,2,1,130,9,3,26000
istanbul,buyukcekmece,ataturk,2,1,80,0,2,59000
bolu,mudurnu,taskesti_karacasumandira,1,1,72,2,2,16000
izmir,karabaglar,bahcelievler,2,1,90,45,2,23000
ankara,kecioren,baglarbasi,3,1,115,25,1,14500
ankara,mamak,ege,1,1,50,0,4,26000
ankara,sincan,menderes,4,1,160,1,2,40000
ankara,etimesgut,seker,4,1,170,12,5,52000
ankara,sincan,osmanli,3,1,120,28,4,20000
ankara,mamak,asik_veysel,3,1,135,33,5,18000
ankara,cankaya,keklik_pinari,3,1,150,15,3,29000
balikesir,ayvalik,hamdibey,3,1,145,31,2,35000
aydin,kusadasi,kadinlar_denizi,2,1,95,16,2,28000
bilecik,bozuyuk,yesilkent,3,1,140,17,0,21000
mugla,ortaca,bahcelievler,2,1,90,9,1,20000
ankara,mamak,gulveren,3,1,115,7,-1,20000
hatay,antakya,alazi,3,1,130,0,1,13000
mugla,bodrum,kucukbuk,2,1,90,2,2,55000
tekirdag,suleymanpasa,namik_kemal,1,1,75,0,3,25000
izmir,karsiyaka,semikler,3,1,125,2,2,42000
istanbul,sisli,halil_rifat_pasa,2,1,85,8,0,57000
istanbul,esenyurt,cumhuriyet,3,1,145,10,-3,44000
isparta,merkez,fatih,2,1,50,5,5,14000
izmir,cigli,atasehir,3,1,145,23,3,50000
canakkale,merkez,cevat_pasa,3,1,155,0,3,45000
mugla,seydikemer,caltiozu,2,1,100,3,2,8000
ankara,kecioren,etlik,3,1,140,29,4,28500
amasya,merzifon,mahsen,3,1,140,15,4,18000
ankara,cankaya,koru,4,1,150,30,8,55000
izmir,menemen,inonu,2,1,104,0,5,18000
istanbul,umraniye,esenevler,2,1,90,29,3,29000
ankara,kecioren,yukseltepe,4,1,200,4,5,39500
istanbul,kucukcekmece,inonu,1,1,45,0,2,30000
trabzon,arsin,yali,2,1,120,0,1,17000
ankara,etimesgut,yesilova,2,1,70,2,6,30000
balikesir,bandirma,600_evler,1,1,58,0,3,28500
ankara,kecioren,kalaba,2,1,80,35,3,16000
canakkale,merkez,esenler,3,1,133,19,3,25000
balikesir,ayvalik,150_evler,3,1,140,11,4,38000
konya,eregli,fatih,1,1,60,0,2,9000
sakarya,sapanca,gazipasa,2,1,120,23,5,20000
ankara,etimesgut,seyh_samil,3,1,145,21,2,36000
izmir,menemen,inonu,1,1,60,3,3,18000
ankara,kecioren,basinevleri,3,1,100,21,1,15500
ankara,kecioren,asagi_eglence,1,1,72,0,1,25000
ankara,kecioren,tepebasi,1,1,70,30,1,18500
istanbul,kadikoy,caferaga,2,1,80,35,3,32000
balikesir,altieylul,bahcelievler,3,1,130,8,0,18000
izmir,karsiyaka,bostanli,3,1,140,30,1,35000
amasya,merzifon,bahcelievler,1,1,55,0,1,9750
istanbul,umraniye,huzur,1,1,55,5,1,21500
istanbul,kagithane,gultepe,2,1,85,8,-1,20000
gaziantep,sahinbey,kavaklik,1,1,60,29,1,15000
samsun,atakum,korfez,1,1,60,3,1,11000
istanbul,bakirkoy,sakizagaci,3,1,180,30,1,55000
antalya,alanya,carsi,1,1,60,30,3,17000
ankara,altindag,ornek,3,1,115,30,3,17500
tokat,merkez,dogukent,2,1,100,12,6,12500
bursa,yildirim,baruthane,2,1,90,31,3,15000
duzce,merkez,orhangazi,1,1,60,6,3,9000
izmir,konak,26_agustos,2,1,85,26,3,30000
hatay,belen,sekere,4,1,220,35,2,33000
ankara,cankaya,ilkadim,3,1,110,30,-1,18000
antalya,alanya,tosmur,2,1,120,15,3,25000
antalya,alanya,sekerhane,2,1,95,25,4,16000
samsun,atakum,yenimahalle,1,1,60,0,4,20000
istanbul,esenyurt,mevlana,3,1,135,20,4,28000
izmir,konak,barbaros,2,1,120,52,3,35000
mersin,erdemli,akdeniz,3,1,160,10,7,17000
aydin,efeler,kurtulus,3,1,145,31,6,23000
balikesir,karesi,maltepe,2,1,56,0,7,29000
istanbul,esenyurt,ataturk,2,1,100,5,5,13000
izmir,torbali,pancar,3,1,123,0,3,25000
ankara,etimesgut,altay,3,1,130,20,3,36000
ankara,cankaya,ileri,1,1,50,0,1,35000
antalya,alanya,oba,1,1,55,2,2,14000
trabzon,yomra,kasustu,3,1,175,12,4,25000
tekirdag,corlu,nusratiye,1,1,45,0,1,15000
gaziantep,sahinbey,karatas,3,1,180,13,4,23000
mugla,datca,iskele,1,1,55,0,2,25000
istanbul,sisli,19_mayis,1,1,60,4,1,42750
mugla,datca,emecik,1,1,55,1,1,4000
aydin,soke,celtikci,2,1,65,5,3,22500
istanbul,kadikoy,kozyatagi,1,1,68,17,5,51000
antalya,manavgat,ilica,3,1,100,0,2,56000
antalya,alanya,oba,2,1,90,10,2,35000
ankara,mamak,akdere,3,1,120,15,1,18000
duzce,merkez,kiremitocagi,3,1,140,14,2,18000
istanbul,esenyurt,koza,2,1,75,8,0,18000
karabuk,merkez,universite,1,1,55,8,7,12500
ankara,sincan,alci,3,1,135,5,1,13500
van,ercis,vanyolu,2,1,100,2,3,10000
yalova,merkez,fevzi_cakmak,3,1,135,10,3,29000
ankara,cankaya,remzi_oguz_arik,1,1,48,1,4,39000
kirklareli,luleburgaz,zafer,2,1,98,0,3,25000
samsun,ilkadim,karasamsun,2,1,100,4,3,25000
rize,merkez,gulbahar,3,1,155,8,2,30000
mersin,mezitli,davultepe,2,1,170,20,5,15000
kocaeli,derince,dumlupinar,3,1,140,24,2,32000
antalya,alanya,mahmutlar,2,1,110,4,1,25000
canakkale,merkez,kepez_cumhuriyet,4,1,220,5,4,40000
ankara,yenimahalle,demetlale,3,1,105,37,1,24000
istanbul,sile,balibey,2,1,90,0,2,45000
zonguldak,caycuma,filyos_oteyuz,1,1,42,5,-1,15000
istanbul,sisli,mecidiyekoy,2,1,100,26,3,36500
ankara,sincan,selcuklu,2,1,95,19,0,14000
tekirdag,suleymanpasa,degirmenalti,1,1,55,8,2,18000
ankara,cankaya,on_cebeci,2,1,120,35,3,29000
antalya,kemer,arslanbucak,3,1,160,0,2,7500
corum,merkez,yavruturna,3,1,125,16,0,10000
antalya,alanya,mahmutlar,2,1,125,1,3,21000
istanbul,avcilar,cihangir,2,1,75,10,4,27000
trabzon,ortahisar,soguksu,3,1,150,18,6,18500
osmaniye,kadirli,cemalpasa,4,1,190,12,4,15000
denizli,pamukkale,yunusemre,2,1,100,2,2,25000
tekirdag,corlu,hatip,1,1,71,1,3,13000
bartin,merkez,aladag,2,1,120,20,2,20000
kocaeli,golcuk,piyalepasa,3,1,170,30,3,16000
antalya,konyaalti,uncali,2,1,135,12,4,30000
antalya,kepez,unsal,2,1,100,9,1,27500
zonguldak,kozlu,fatih,3,1,140,7,7,20000
izmir,konak,alsancak,3,1,180,40,5,60000
istanbul,uskudar,zeynep_kamil,3,1,140,20,3,40000
eskisehir,odunpazari,orhangazi,4,1,215,24,2,60000
tekirdag,corlu,zafer,4,1,177,14,4,42000
ankara,cankaya,emek,2,1,65,30,5,26000
ankara,cankaya,yukari_bahcelievler,3,1,130,30,3,35000
istanbul,kagithane,sultan_selim,2,1,80,35,-1,14500
ankara,cankaya,harbiye,2,1,90,5,2,40000
istanbul,kagithane,seyrantepe,2,1,75,25,2,20000
ankara,cankaya,mebusevleri,2,1,97,45,3,33000
izmir,narlidere,yenikale,2,1,90,20,1,30000
istanbul,beyoglu,kalyoncu_kullugu,2,1,62,50,4,30000
aydin,buharkent,kamilpasa,1,1,45,2,1,13000
istanbul,kucukcekmece,atakent,3,1,152,15,1,42500
istanbul,bahcelievler,bahcelievler,2,1,90,7,2,57500
ankara,cankaya,kazim_ozalp,2,1,90,0,2,60000
aydin,kusadasi,turkmen,2,1,100,26,2,30000
kastamonu,merkez,kuzeykent,3,1,135,25,6,14500
erzincan,merkez,karaagac,2,1,55,1,3,14000
ankara,cankaya,emek,3,1,150,26,1,40000
ankara,yenimahalle,ata,3,1,145,15,3,30000
tekirdag,corlu,alipasa,1,1,70,2,3,21000
mersin,tarsus,sehitmustafa,3,1,165,25,4,19000
amasya,merzifon,bahcelievler,1,1,60,3,1,11500
istanbul,silivri,mimar_sinan,2,1,118,5,2,26000
kastamonu,merkez,mehmet_akif_ersoy,3,1,110,10,3,16000
balikesir,bandirma,haci_yusuf,2,1,120,25,1,22000
izmir,bornova,kazimdirik,1,1,50,9,1,25000
aydin,efeler,guzelhisar,3,1,125,20,4,23000
aydin,efeler,cumhuriyet,1,1,65,5,4,19000
sakarya,serdivan,vatan,3,1,140,6,2,34000
izmir,karsiyaka,semikler,3,1,120,10,5,35000
tekirdag,suleymanpasa,cumhuriyet,1,1,55,3,2,23000
istanbul,kartal,cevizli,1,1,65,12,1,27500
sakarya,karasu,yali,2,1,90,12,5,14000
izmir,konak,guzelyali,3,1,89,40,3,50000
mugla,milas,ismet_pasa,1,1,75,10,1,22000
istanbul,avcilar,cihangir,2,1,90,26,3,20000
izmir,balcova,egitim,2,1,100,35,2,32000
istanbul,sancaktepe,abdurrahmangazi,1,1,60,8,3,45000
ankara,mamak,durali_alic,1,1,65,0,1,25000
ankara,yenimahalle,kentkoop,2,1,90,32,2,27500
tokat,merkez,yeni,2,1,90,20,4,11500
ankara,cankaya,yucetepe,2,1,75,40,3,35000
ankara,mamak,sirintepe,3,1,130,15,3,24000
ankara,kahramankazan,ataturk,3,1,140,0,6,35000
duzce,merkez,uzun_mustafa,1,1,64,4,3,14000
burdur,merkez,aydinlikevler,2,1,97,3,1,12000
istanbul,beylikduzu,adnan_kahveci,1,1,85,5,0,25000
balikesir,edremit,kizilkecili,1,1,85,30,5,30000
erzincan,merkez,menguceli,2,1,90,15,2,10000
ankara,sincan,andicen,3,1,105,16,1,19000
samsun,atakum,yenimahalle,1,1,50,4,4,18000
izmir,bornova,mevlana,1,1,66,6,2,32500
ankara,sereflikochisar,istiklal,3,1,150,0,3,18000
gaziantep,sahinbey,yeditepe,3,1,160,23,4,21000
konya,eregli,toros,3,1,75,1,1,9999
aydin,kusadasi,davutlar,2,1,75,5,5,19500
ankara,etimesgut,topcu,3,1,130,11,2,22900
mugla,ortaca,terzialiler,1,1,60,0,3,14000
edirne,merkez,fatih,3,1,150,17,5,24000
ankara,polatli,sehitlik,1,1,74,0,1,14000
mugla,bodrum,koyunbaba,1,1,66,18,0,25000
antalya,serik,bogazkent,2,1,140,15,2,30000
ankara,cankaya,akpinar,3,1,135,10,2,35000
ankara,sincan,ertugrulgazi,3,1,115,15,4,25000
ankara,yenimahalle,inonu,3,1,130,30,2,26000
ankara,cankaya,emek,1,1,64,6,1,35000
konya,selcuklu,bosna_hersek,3,1,120,25,1,18000
ankara,etimesgut,yavuz_selim,1,1,80,10,5,25000
balikesir,gonen,malkoc,2,1,95,5,3,20000
isparta,merkez,modern_evler,2,1,65,6,2,14500
ankara,etimesgut,seker,2,1,89,13,1,25000
antalya,muratpasa,soguksu,2,1,100,30,3,18000
ankara,cankaya,balgat,2,1,100,32,6,35000
izmir,menemen,inonu,2,1,90,8,2,20000
antalya,konyaalti,sarisu,4,1,180,5,2,40000
edirne,merkez,sukrupasa,3,1,150,17,2,30000
izmir,buca,efeler,3,1,150,35,5,15500
samsun,atakum,korfez,1,1,50,4,1,13000
eskisehir,tepebasi,zafer,3,1,125,24,2,16500
ankara,kecioren,bademlik,3,1,125,18,1,19000
ankara,kecioren,incirli,2,1,110,16,-1,18000
zonguldak,merkez,incivez,1,1,50,10,3,13000
samsun,atakum,yenimahalle,1,1,50,5,3,13000
aydin,efeler,orta,2,1,80,8,3,16000
ankara,altindag,aydinlikevler,2,1,115,35,5,30000
istanbul,bagcilar,yenigun,1,1,85,26,2,21000
balikesir,burhaniye,mahkeme,3,1,145,12,3,20000
yalova,cinarcik,tasliman,2,1,85,25,1,15000
antalya,kepez,husnu_karakas,3,1,110,1,1,34000
istanbul,bahcelievler,siyavuspasa,3,1,110,15,0,35000
ankara,yenimahalle,inonu,3,1,115,20,1,27500
adana,seyhan,sumer,2,1,140,20,1,12000
tekirdag,suleymanpasa,altinova,2,1,105,6,3,16000
istanbul,uskudar,murat_reis,3,1,120,26,1,40000
ankara,mamak,kutlu,3,1,110,25,5,25000
ankara,cankaya,bahcelievler,4,1,160,40,4,16000
aydin,soke,celtikci,3,1,140,21,5,19000
mugla,milas,dorttepe,4,1,165,0,2,43000
izmir,karabaglar,bahcelievler,3,1,125,29,2,23000
ankara,cankaya,emek,2,1,80,35,1,38000
balikesir,bandirma,yeni,1,1,60,0,1,14000
izmir,bornova,ataturk,2,1,120,20,5,25000
mugla,mentese,emirbeyazit,3,1,125,30,3,35000
zonguldak,merkez,tepebasi,3,1,130,30,3,20000
kutahya,tavsanli,moymul,1,1,65,5,3,15000
ankara,cankaya,ilkadim,3,1,130,28,2,32000
istanbul,sisli,gulbahar,2,1,95,35,1,37000
ankara,polatli,cumhuriyet,3,1,120,30,3,14000
mugla,bodrum,cevat_sakir,4,1,130,20,1,45000
mersin,silifke,gazi,1,1,50,1,1,18000
ankara,cankaya,ilkadim,3,1,120,30,2,25000
ankara,mamak,sehit_cengiz_topel,3,1,125,10,3,30000
ankara,altindag,karapurcek,2,1,95,15,-1,13500
tekirdag,suleymanpasa,degirmenalti,1,1,52,7,1,21500
istanbul,sisli,fulya,2,1,90,10,-2,35000
ankara,cankaya,kazim_ozalp,1,1,75,15,6,40000
ankara,cankaya,emek,1,1,60,9,3,40000
ankara,etimesgut,seker,1,1,65,12,2,24000
ankara,kecioren,guclukaya,3,1,115,35,1,15500
ankara,cankaya,sokullu_mehmet_pasa,3,1,125,30,3,27500
afyonkarahisar,merkez,fatih,3,1,130,6,1,20000
sakarya,serdivan,arabacialani,3,1,100,7,0,20000
istanbul,basaksehir,bahcesehir_2_kisim,3,1,150,25,5,30000
hatay,antakya,dikmece,3,1,122,0,3,13000
izmir,karsiyaka,ornekkoy,2,1,142,2,2,31000
istanbul,kucukcekmece,yesilova,2,1,95,35,2,20000
ankara,yenimahalle,kentkoop,3,1,110,30,0,22000
aydin,didim,akbuk,3,1,200,10,2,32000
istanbul,sisli,gulbahar,2,1,85,15,5,26500
izmir,balcova,koruturk,1,1,75,31,1,40000
bursa,yildirim,davutdede,2,1,140,30,5,12000
ankara,kecioren,uyanis,3,1,135,10,3,27000
ankara,cankaya,guzeltepe,3,1,100,45,1,35000
balikesir,bandirma,100_yil,2,1,75,5,3,15000
adana,saricam,carkipare,1,1,50,3,8,9000
antalya,muratpasa,varlik,2,1,90,3,6,30000
samsun,atakum,korfez,1,1,65,5,5,14500
istanbul,eyupsultan,aksemsettin,1,1,85,5,5,27000
eskisehir,tepebasi,eskibaglar,1,1,55,12,1,15000
corum,merkez,bahcelievler,3,1,140,30,1,18000
aydin,kusadasi,kadinlar_denizi,3,1,130,4,2,50000
bolu,merkez,alpagutbey,3,1,145,5,1,24000
ankara,etimesgut,ahi_mesut,3,1,138,5,3,35000
kocaeli,darica,emek,2,1,90,0,3,24500
kocaeli,izmit,malta,2,1,85,22,3,20000
istanbul,kagithane,yesilce,2,1,110,25,1,25000
bolu,merkez,borazanlar,2,1,135,24,5,18000
ankara,cankaya,bahcelievler,1,1,55,1,2,46000
ankara,yenimahalle,emniyet,1,1,81,1,3,45000
